dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,cumulative_cases,cumulative_deaths
2020-08-02,2,8,2020,490,2,Zimbabwe,zw,ZWE,14645473,Africa,14.89197379,3659,69
2020-08-03,3,8,2020,515,8,Algeria,dz,DZA,43053054,Africa,19.46667941,31465,1231
2020-08-03,3,8,2020,34,0,Angola,ao,AGO,31825299,Africa,1.39197435,1148,52
2020-08-03,3,8,2020,0,0,Benin,bj,BEN,11801151,Africa,1.72017119,1805,36
2020-08-03,3,8,2020,0,0,Botswana,bw,BWA,2303703,Africa,12.2411613,804,2
2020-08-03,3,8,2020,1,0,Burkina_Faso,bf,BFA,20321383,Africa,0.41827862,1150,53
2020-08-03,3,8,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.73717039,395,1
2020-08-03,3,8,2020,0,0,Cameroon,cm,CMR,25876387,Africa,4.24325081,17255,387
2020-08-03,3,8,2020,67,0,Cape_Verde,cv,CPV,549936,Africa,91.64702802,2547,24
2020-08-03,3,8,2020,0,0,Central_African_Republic,cf,CAF,4745179,Africa,2.71854866,4614,59
2020-08-03,3,8,2020,0,0,Chad,td,TCD,15946882,Africa,0.29472846,936,75
2020-08-03,3,8,2020,0,0,Congo,cg,COG,5380504,Africa,14.01355709,3387,56
2020-08-03,3,8,2020,73,0,Cote_dIvoire,ci,CIV,25716554,Africa,8.02207014,16182,102
2020-08-03,3,8,2020,31,0,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,0.82036564,9114,214
2020-08-03,3,8,2020,80,1,Djibouti,dj,DJI,973557,Africa,15.40741836,5161,59
2020-08-03,3,8,2020,167,31,Egypt,eg,EGY,100388076,Africa,6.6820685,94483,4865
2020-08-03,3,8,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,129.05776035,4821,83
2020-08-03,3,8,2020,0,0,Eritrea,er,ERI,3497117,Africa,0.80065951,279,0
2020-08-03,3,8,2020,69,0,Eswatini,sz,SWZ,1148133,Africa,85.5301607,2775,43
2020-08-03,3,8,2020,0,0,Ethiopia,et,ETH,112078727,Africa,7.58038588,17999,284
2020-08-03,3,8,2020,0,0,France,fr,FRA,67012883,Europe,19.76485626,187919,30265
2020-08-03,3,8,2020,0,0,Gabon,ga,GAB,2172578,Africa,55.97037253,7531,50
2020-08-03,3,8,2020,0,0,Gambia,gm,GMB,2347696,Africa,17.25095583,498,9
2020-08-03,3,8,2020,0,0,Ghana,gh,GHA,30417858,Africa,30.72865946,37014,182
2020-08-03,3,8,2020,47,0,Guinea,gn,GIN,12771246,Africa,6.42067344,7364,46
2020-08-03,3,8,2020,0,0,Guinea_Bissau,gw,GNB,1920917,Africa,2.81115738,1981,26
2020-08-03,3,8,2020,690,5,Kenya,ke,KEN,52573967,Africa,16.54811401,22053,369
2020-08-03,3,8,2020,16,5,Lesotho,ls,LSO,2125267,Africa,16.89199522,718,19
2020-08-03,3,8,2020,18,2,Liberia,lr,LBR,4937374,Africa,2.34942704,1207,77
2020-08-03,3,8,2020,70,6,Libya,ly,LBY,6777453,Africa,26.92751982,3691,80
2020-08-03,3,8,2020,255,7,Madagascar,mg,MDG,26969306,Africa,16.60776885,11528,114
2020-08-03,3,8,2020,45,3,Malawi,mw,MWI,18628749,Africa,6.65101022,4231,123
2020-08-03,3,8,2020,6,0,Mali,ml,MLI,19658023,Africa,0.33574078,2541,124
2020-08-03,3,8,2020,0,0,Mauritania,mr,MRT,4525698,Africa,9.65596909,6310,157
2020-08-03,3,8,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.07876062,344,10
2020-08-03,3,8,2020,522,15,Morocco,ma,MAR,36471766,Africa,22.76007145,25537,382
2020-08-03,3,8,2020,39,2,Mozambique,mz,MOZ,30366043,Africa,1.49838423,1946,13
2020-08-03,3,8,2020,70,0,Namibia,NA,NAM,2494524,Africa,41.97193533,2294,11
2020-08-03,3,8,2020,11,0,Niger,ne,NER,23310719,Africa,0.18446449,1147,69
2020-08-03,3,8,2020,304,5,Nigeria,ng,NGA,200963603,Africa,3.57179106,43841,888
2020-08-03,3,8,2020,20,0,Rwanda,rw,RWA,12626938,Africa,3.80139666,2062,5
2020-08-03,3,8,2020,60,0,Senegal,sn,SEN,16296362,Africa,9.41314387,10344,209
2020-08-03,3,8,2020,0,0,Seychelles,sc,SYC,97741,Africa,14.32356943,114,0
2020-08-03,3,8,2020,20,0,Sierra_Leone,sl,SLE,7813207,Africa,1.68944711,1843,67
2020-08-03,3,8,2020,0,0,Somalia,so,SOM,15442906,Africa,0.60221826,3212,93
2020-08-03,3,8,2020,8195,213,South_Africa,za,ZAF,58558267,Africa,251.30012813,511485,8366
2020-08-03,3,8,2020,77,0,South_Sudan,ss,SSD,11062114,Africa,2.07012873,2429,46
2020-08-03,3,8,2020,94,6,Sudan,sd,SDN,42813237,Africa,2.27966879,11738,752
2020-08-03,3,8,2020,3,0,Togo,tg,TGO,8082359,Africa,2.31368094,961,19
2020-08-03,3,8,2020,9,0,Tunisia,tn,TUN,11694721,Africa,1.59901207,1561,51
2020-08-03,3,8,2020,6,0,Uganda,ug,UGA,44269587,Africa,0.26428979,1182,4
2020-08-03,3,8,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-08-03,3,8,2020,119,5,Zambia,zm,ZMB,17861034,Africa,18.85109227,6347,170
2020-08-03,3,8,2020,262,1,Zimbabwe,zw,ZWE,14645473,Africa,15.77279204,3921,70
2020-08-04,4,8,2020,507,8,Algeria,dz,DZA,43053054,Africa,19.23440785,31972,1239
2020-08-04,4,8,2020,16,2,Angola,ao,AGO,31825299,Africa,1.30399403,1164,54
2020-08-04,4,8,2020,0,0,Benin,bj,BEN,11801151,Africa,1.72017119,1805,36
2020-08-04,4,8,2020,0,0,Botswana,bw,BWA,2303703,Africa,12.2411613,804,2
2020-08-04,4,8,2020,3,1,Burkina_Faso,bf,BFA,20321383,Africa,0.43304139,1153,54
2020-08-04,4,8,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.63309928,395,1
2020-08-04,4,8,2020,0,0,Cameroon,cm,CMR,25876387,Africa,4.24325081,17255,387
2020-08-04,4,8,2020,36,1,Cape_Verde,cv,CPV,549936,Africa,93.10174275,2583,25
2020-08-04,4,8,2020,0,0,Central_African_Republic,cf,CAF,4745179,Africa,1.39088536,4614,59
2020-08-04,4,8,2020,0,0,Chad,td,TCD,15946882,Africa,0.29472846,936,75
2020-08-04,4,8,2020,159,2,Congo,cg,COG,5380504,Africa,12.91700554,3546,58
2020-08-04,4,8,2020,38,0,Cote_dIvoire,ci,CIV,25716554,Africa,7.41934553,16220,102
2020-08-04,4,8,2020,18,0,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,0.79501727,9132,214
2020-08-04,4,8,2020,79,0,Djibouti,dj,DJI,973557,Africa,22.59754693,5240,59
2020-08-04,4,8,2020,157,23,Egypt,eg,EGY,100388076,Africa,6.2138854,94640,4888
2020-08-04,4,8,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,129.05776035,4821,83
2020-08-04,4,8,2020,3,0,Eritrea,er,ERI,3497117,Africa,0.88644446,282,0
2020-08-04,4,8,2020,63,2,Eswatini,sz,SWZ,1148133,Africa,88.1430984,2838,45
2020-08-04,4,8,2020,1290,52,Ethiopia,et,ETH,112078727,Africa,8.10323265,19289,336
2020-08-04,4,8,2020,3376,29,France,fr,FRA,67012883,Europe,21.69881275,191295,30294
2020-08-04,4,8,2020,115,1,Gabon,ga,GAB,2172578,Africa,55.83228772,7646,51
2020-08-04,4,8,2020,0,0,Gambia,gm,GMB,2347696,Africa,16.44165173,498,9
2020-08-04,4,8,2020,798,9,Ghana,gh,GHA,30417858,Africa,30.84372345,37812,191
2020-08-04,4,8,2020,0,0,Guinea,gn,GIN,12771246,Africa,6.06048932,7364,46
2020-08-04,4,8,2020,0,1,Guinea_Bissau,gw,GNB,1920917,Africa,1.61381257,1981,27
2020-08-04,4,8,2020,544,13,Kenya,ke,KEN,52573967,Africa,16.78777635,22597,382
2020-08-04,4,8,2020,0,0,Lesotho,ls,LSO,2125267,Africa,16.89199522,718,19
2020-08-04,4,8,2020,7,1,Liberia,lr,LBR,4937374,Africa,2.16714391,1214,78
2020-08-04,4,8,2020,372,13,Libya,ly,LBY,6777453,Africa,31.02935572,4063,93
2020-08-04,4,8,2020,132,4,Madagascar,mg,MDG,26969306,Africa,16.71159058,11660,118
2020-08-04,4,8,2020,42,0,Malawi,mw,MWI,18628749,Africa,6.5919617,4273,123
2020-08-04,4,8,2020,2,0,Mali,ml,MLI,19658023,Africa,0.34591474,2543,124
2020-08-04,4,8,2020,13,0,Mauritania,mr,MRT,4525698,Africa,8.83841564,6323,157
2020-08-04,4,8,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.07876062,344,10
2020-08-04,4,8,2020,659,19,Morocco,ma,MAR,36471766,Africa,23.67310648,26196,401
2020-08-04,4,8,2020,27,1,Mozambique,mz,MOZ,30366043,Africa,1.53460891,1973,14
2020-08-04,4,8,2020,112,1,Namibia,NA,NAM,2494524,Africa,42.57325245,2406,12
2020-08-04,4,8,2020,5,0,Niger,ne,NER,23310719,Africa,0.20162398,1152,69
2020-08-04,4,8,2020,288,8,Nigeria,ng,NGA,200963603,Africa,3.43544796,44129,896
2020-08-04,4,8,2020,30,0,Rwanda,rw,RWA,12626938,Africa,3.66676387,2092,5
2020-08-04,4,8,2020,42,2,Senegal,sn,SEN,16296362,Africa,8.82405533,10386,211
2020-08-04,4,8,2020,0,0,Seychelles,sc,SYC,97741,Africa,6.13867261,114,0
2020-08-04,4,8,2020,5,0,Sierra_Leone,sl,SLE,7813207,Africa,1.75344132,1848,67
2020-08-04,4,8,2020,8,0,Somalia,so,SOM,15442906,Africa,0.58279187,3220,93
2020-08-04,4,8,2020,5377,173,South_Africa,za,ZAF,58558267,Africa,244.60081785,516862,8539
2020-08-04,4,8,2020,0,0,South_Sudan,ss,SSD,11062114,Africa,1.97069023,2429,46
2020-08-04,4,8,2020,0,0,Sudan,sd,SDN,42813237,Africa,1.74245176,11738,752
2020-08-04,4,8,2020,15,0,Togo,tg,TGO,8082359,Africa,2.3879167,976,19
2020-08-04,4,8,2020,4,0,Tunisia,tn,TUN,11694721,Africa,1.57335947,1565,51
2020-08-04,4,8,2020,13,1,Uganda,ug,UGA,44269587,Africa,0.28461978,1195,5
2020-08-04,4,8,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-08-04,4,8,2020,233,1,Zambia,zm,ZMB,17861034,Africa,18.21843013,6580,171
2020-08-04,4,8,2020,154,10,Zimbabwe,zw,ZWE,14645473,Africa,16.12785057,4075,80
2020-08-05,5,8,2020,532,9,Algeria,dz,DZA,43053054,Africa,19.1066585,32504,1248
2020-08-05,5,8,2020,0,0,Angola,ao,AGO,31825299,Africa,1.30399403,1164,54
2020-08-05,5,8,2020,109,2,Benin,bj,BEN,11801151,Africa,2.64380991,1914,38
2020-08-05,5,8,2020,0,0,Botswana,bw,BWA,2303703,Africa,12.2411613,804,2
2020-08-05,5,8,2020,3,0,Burkina_Faso,bf,BFA,20321383,Africa,0.44780417,1156,54
2020-08-05,5,8,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.58106372,395,1
2020-08-05,5,8,2020,463,4,Cameroon,cm,CMR,25876387,Africa,6.03252687,17718,391
2020-08-05,5,8,2020,48,1,Cape_Verde,cv,CPV,549936,Africa,95.28381484,2631,26
2020-08-05,5,8,2020,4,0,Central_African_Republic,cf,CAF,4745179,Africa,1.20121917,4618,59
2020-08-05,5,8,2020,2,0,Chad,td,TCD,15946882,Africa,0.3072701,938,75
2020-08-05,5,8,2020,0,0,Congo,cg,COG,5380504,Africa,12.91700554,3546,58
2020-08-05,5,8,2020,73,1,Cote_dIvoire,ci,CIV,25716554,Africa,6.85161783,16293,103
2020-08-05,5,8,2020,45,0,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,0.74201611,9177,214
2020-08-05,5,8,2020,8,0,Djibouti,dj,DJI,973557,Africa,22.70026306,5248,59
2020-08-05,5,8,2020,112,24,Egypt,eg,EGY,100388076,Africa,5.65206569,94752,4912
2020-08-05,5,8,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,129.05776035,4821,83
2020-08-05,5,8,2020,0,0,Eritrea,er,ERI,3497117,Africa,0.88644446,282,0
2020-08-05,5,8,2020,18,4,Eswatini,sz,SWZ,1148133,Africa,83.78820224,2856,49
2020-08-05,5,8,2020,588,7,Ethiopia,et,ETH,112078727,Africa,8.35662596,19877,343
2020-08-05,5,8,2020,1039,2,France,fr,FRA,67012883,Europe,22.37778667,192334,30296
2020-08-05,5,8,2020,0,0,Gabon,ga,GAB,2172578,Africa,55.83228772,7646,51
2020-08-05,5,8,2020,173,5,Gambia,gm,GMB,2347696,Africa,23.81057854,671,14
2020-08-05,5,8,2020,0,0,Ghana,gh,GHA,30417858,Africa,29.00598721,37812,191
2020-08-05,5,8,2020,125,2,Guinea,gn,GIN,12771246,Africa,6.55378496,7489,48
2020-08-05,5,8,2020,51,0,Guinea_Bissau,gw,GNB,1920917,Africa,4.06056066,2032,27
2020-08-05,5,8,2020,605,6,Kenya,ke,KEN,52573967,Africa,17.18340942,23202,388
2020-08-05,5,8,2020,8,2,Lesotho,ls,LSO,2125267,Africa,17.26841851,726,21
2020-08-05,5,8,2020,2,0,Liberia,lr,LBR,4937374,Africa,2.18739759,1216,78
2020-08-05,5,8,2020,0,0,Libya,ly,LBY,6777453,Africa,29.14074063,4063,93
2020-08-05,5,8,2020,235,5,Madagascar,mg,MDG,26969306,Africa,16.11832355,11895,123
2020-08-05,5,8,2020,74,5,Malawi,mw,MWI,18628749,Africa,6.43092029,4347,128
2020-08-05,5,8,2020,0,0,Mali,ml,MLI,19658023,Africa,0.33574078,2543,124
2020-08-05,5,8,2020,59,0,Mauritania,mr,MRT,4525698,Africa,10.14208195,6382,157
2020-08-05,5,8,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.07876062,344,10
2020-08-05,5,8,2020,1021,16,Morocco,ma,MAR,36471766,Africa,25.97899976,27217,417
2020-08-05,5,8,2020,56,1,Mozambique,mz,MOZ,30366043,Africa,1.62352401,2029,15
2020-08-05,5,8,2020,64,0,Namibia,NA,NAM,2494524,Africa,44.2569404,2470,12
2020-08-05,5,8,2020,0,0,Niger,ne,NER,23310719,Africa,0.16730501,1152,69
2020-08-05,5,8,2020,304,14,Nigeria,ng,NGA,200963603,Africa,3.30010007,44433,910
2020-08-05,5,8,2020,7,0,Rwanda,rw,RWA,12626938,Africa,3.51629191,2099,5
2020-08-05,5,8,2020,46,3,Senegal,sn,SEN,16296362,Africa,8.87928238,10432,214
2020-08-05,5,8,2020,12,0,Seychelles,sc,SYC,97741,Africa,12.27734523,126,0
2020-08-05,5,8,2020,7,0,Sierra_Leone,sl,SLE,7813207,Africa,1.63825174,1855,67
2020-08-05,5,8,2020,0,0,Somalia,so,SOM,15442906,Africa,0.55041454,3220,93
2020-08-05,5,8,2020,4456,345,South_Africa,za,ZAF,58558267,Africa,238.25841704,521318,8884
2020-08-05,5,8,2020,8,1,South_Sudan,ss,SSD,11062114,Africa,2.04300914,2437,47
2020-08-05,5,8,2020,42,11,Sudan,sd,SDN,42813237,Africa,1.52522922,11780,763
2020-08-05,5,8,2020,12,0,Togo,tg,TGO,8082359,Africa,2.44977982,988,19
2020-08-05,5,8,2020,19,0,Tunisia,tn,TUN,11694721,Africa,1.667419,1584,51
2020-08-05,5,8,2020,8,0,Uganda,ug,UGA,44269587,Africa,0.29591421,1203,5
2020-08-05,5,8,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-08-05,5,8,2020,0,0,Zambia,zm,ZMB,17861034,Africa,18.21843013,6580,171
2020-08-05,5,8,2020,146,1,Zimbabwe,zw,ZWE,14645473,Africa,16.39414446,4221,81
2020-08-06,6,8,2020,551,13,Algeria,dz,DZA,43053054,Africa,19.00678173,33055,1261
2020-08-06,6,8,2020,180,5,Angola,ao,AGO,31825299,Africa,1.77531718,1344,59
2020-08-06,6,8,2020,0,0,Benin,bj,BEN,11801151,Africa,2.64380991,1914,38
2020-08-06,6,8,2020,0,0,Botswana,bw,BWA,2303703,Africa,12.2411613,804,2
2020-08-06,6,8,2020,2,0,Burkina_Faso,bf,BFA,20321383,Africa,0.45272509,1158,54
2020-08-06,6,8,2020,5,0,Burundi,bi,BDI,11530577,Africa,0.62442669,400,1
2020-08-06,6,8,2020,0,0,Cameroon,cm,CMR,25876387,Africa,4.62197447,17718,391
2020-08-06,6,8,2020,58,1,Cape_Verde,cv,CPV,549936,Africa,97.2840476,2689,27
2020-08-06,6,8,2020,0,0,Central_African_Republic,cf,CAF,4745179,Africa,0.92725691,4618,59
2020-08-06,6,8,2020,1,0,Chad,td,TCD,15946882,Africa,0.31354092,939,75
2020-08-06,6,8,2020,0,0,Congo,cg,COG,5380504,Africa,12.91700554,3546,58
2020-08-06,6,8,2020,56,0,Cote_dIvoire,ci,CIV,25716554,Africa,7.0693764,16349,103
2020-08-06,6,8,2020,75,0,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,0.72242873,9252,214
2020-08-06,6,8,2020,82,0,Djibouti,dj,DJI,973557,Africa,30.81483673,5330,59
2020-08-06,6,8,2020,123,18,Egypt,eg,EGY,100388076,Africa,5.11016866,94875,4930
2020-08-06,6,8,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,129.05776035,4821,83
2020-08-06,6,8,2020,0,0,Eritrea,er,ERI,3497117,Africa,0.88644446,282,0
2020-08-06,6,8,2020,53,4,Eswatini,sz,SWZ,1148133,Africa,84.57208355,2909,53
2020-08-06,6,8,2020,459,13,Ethiopia,et,ETH,112078727,Africa,8.26561851,20336,356
2020-08-06,6,8,2020,1695,9,France,fr,FRA,67012883,Europe,23.41788518,194029,30305
2020-08-06,6,8,2020,141,0,Gabon,ga,GAB,2172578,Africa,55.18789199,7787,51
2020-08-06,6,8,2020,128,2,Gambia,gm,GMB,2347696,Africa,27.81450409,799,16
2020-08-06,6,8,2020,1263,8,Ghana,gh,GHA,30417858,Africa,30.91276184,39075,199
2020-08-06,6,8,2020,86,1,Guinea,gn,GIN,12771246,Africa,6.48331416,7575,49
2020-08-06,6,8,2020,0,0,Guinea_Bissau,gw,GNB,1920917,Africa,4.06056066,2032,27
2020-08-06,6,8,2020,671,3,Kenya,ke,KEN,52573967,Africa,17.24808021,23873,391
2020-08-06,6,8,2020,0,0,Lesotho,ls,LSO,2125267,Africa,17.26841851,726,21
2020-08-06,6,8,2020,5,0,Liberia,lr,LBR,4937374,Africa,2.16714391,1221,78
2020-08-06,6,8,2020,161,3,Libya,ly,LBY,6777453,Africa,30.21784142,4224,96
2020-08-06,6,8,2020,327,4,Madagascar,mg,MDG,26969306,Africa,15.05415082,12222,127
2020-08-06,6,8,2020,79,8,Malawi,mw,MWI,18628749,Africa,6.03368482,4426,136
2020-08-06,6,8,2020,3,0,Mali,ml,MLI,19658023,Africa,0.26452304,2546,124
2020-08-06,6,8,2020,0,0,Mauritania,mr,MRT,4525698,Africa,10.14208195,6382,157
2020-08-06,6,8,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.07876062,344,10
2020-08-06,6,8,2020,1283,18,Morocco,ma,MAR,36471766,Africa,28.89358305,28500,435
2020-08-06,6,8,2020,50,0,Mozambique,mz,MOZ,30366043,Africa,1.71902543,2079,15
2020-08-06,6,8,2020,70,0,Namibia,NA,NAM,2494524,Africa,45.61992589,2540,12
2020-08-06,6,8,2020,0,0,Niger,ne,NER,23310719,Africa,0.12869616,1152,69
2020-08-06,6,8,2020,457,17,Nigeria,ng,NGA,200963603,Africa,3.25730625,44890,927
2020-08-06,6,8,2020,5,0,Rwanda,rw,RWA,12626938,Africa,3.2866242,2104,5
2020-08-06,6,8,2020,106,0,Senegal,sn,SEN,16296362,Africa,8.69519222,10538,214
2020-08-06,6,8,2020,0,0,Seychelles,sc,SYC,97741,Africa,12.27734523,126,0
2020-08-06,6,8,2020,5,0,Sierra_Leone,sl,SLE,7813207,Africa,1.65105059,1860,67
2020-08-06,6,8,2020,1,0,Somalia,so,SOM,15442906,Africa,0.38852791,3221,93
2020-08-06,6,8,2020,8559,414,South_Africa,za,ZAF,58558267,Africa,230.41836262,529877,9298
2020-08-06,6,8,2020,13,0,South_Sudan,ss,SSD,11062114,Africa,2.16052736,2450,47
2020-08-06,6,8,2020,0,0,Sudan,sd,SDN,42813237,Africa,1.52522922,11780,763
2020-08-06,6,8,2020,13,2,Togo,tg,TGO,8082359,Africa,2.41266195,1001,21
2020-08-06,6,8,2020,17,0,Tunisia,tn,TUN,11694721,Africa,1.7700294,1601,51
2020-08-06,6,8,2020,10,0,Uganda,ug,UGA,44269587,Africa,0.31172642,1213,5
2020-08-06,6,8,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-08-06,6,8,2020,442,5,Zambia,zm,ZMB,17861034,Africa,19.25420443,7022,176
2020-08-06,6,8,2020,118,3,Zimbabwe,zw,ZWE,14645473,Africa,15.7386518,4339,84
2020-08-07,7,8,2020,571,12,Algeria,dz,DZA,43053054,Africa,18.91155039,33626,1273
2020-08-07,7,8,2020,51,3,Angola,ao,AGO,31825299,Africa,1.83187596,1395,62
2020-08-07,7,8,2020,22,0,Benin,bj,BEN,11801151,Africa,2.05064743,1936,38
2020-08-07,7,8,2020,105,0,Botswana,bw,BWA,2303703,Africa,9.68006727,909,2
2020-08-07,7,8,2020,4,0,Burkina_Faso,bf,BFA,20321383,Africa,0.42812047,1162,54
2020-08-07,7,8,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.47699261,400,1
2020-08-07,7,8,2020,0,0,Cameroon,cm,CMR,25876387,Africa,3.90317242,17718,391
2020-08-07,7,8,2020,45,0,Cape_Verde,cv,CPV,549936,Africa,98.92060167,2734,27
2020-08-07,7,8,2020,2,0,Central_African_Republic,cf,CAF,4745179,Africa,0.63222062,4620,59
2020-08-07,7,8,2020,3,1,Chad,td,TCD,15946882,Africa,0.16931209,942,76
2020-08-07,7,8,2020,91,0,Congo,cg,COG,5380504,Africa,11.13278607,3637,58
2020-08-07,7,8,2020,98,0,Cote_dIvoire,ci,CIV,25716554,Africa,5.62283734,16447,103
2020-08-07,7,8,2020,56,0,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,0.67864517,9308,214
2020-08-07,7,8,2020,4,0,Djibouti,dj,DJI,973557,Africa,31.12298509,5334,59
2020-08-07,7,8,2020,131,21,Egypt,eg,EGY,100388076,Africa,4.57524457,95006,4951
2020-08-07,7,8,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,129.05776035,4821,83
2020-08-07,7,8,2020,0,0,Eritrea,er,ERI,3497117,Africa,0.60049464,282,0
2020-08-07,7,8,2020,59,2,Eswatini,sz,SWZ,1148133,Africa,82.48173339,2968,55
2020-08-07,7,8,2020,564,9,Ethiopia,et,ETH,112078727,Africa,8.36554826,20900,365
2020-08-07,7,8,2020,1604,7,France,fr,FRA,67012883,Europe,24.22668489,195633,30312
2020-08-07,7,8,2020,0,0,Gabon,ga,GAB,2172578,Africa,55.18789199,7787,51
2020-08-07,7,8,2020,136,0,Gambia,gm,GMB,2347696,Africa,32.58513879,935,16
2020-08-07,7,8,2020,1022,7,Ghana,gh,GHA,30417858,Africa,31.99107577,40097,206
2020-08-07,7,8,2020,89,0,Guinea,gn,GIN,12771246,Africa,6.71821684,7664,49
2020-08-07,7,8,2020,0,0,Guinea_Bissau,gw,GNB,1920917,Africa,4.06056066,2032,27
2020-08-07,7,8,2020,538,8,Kenya,ke,KEN,52573967,Africa,16.75734304,24411,399
2020-08-07,7,8,2020,16,2,Lesotho,ls,LSO,2125267,Africa,18.02126509,742,23
2020-08-07,7,8,2020,3,0,Liberia,lr,LBR,4937374,Africa,2.16714391,1224,78
2020-08-07,7,8,2020,251,3,Libya,ly,LBY,6777453,Africa,31.88513443,4475,99
2020-08-07,7,8,2020,304,7,Madagascar,mg,MDG,26969306,Africa,15.36932393,12526,134
2020-08-07,7,8,2020,65,1,Malawi,mw,MWI,18628749,Africa,5.93169192,4491,137
2020-08-07,7,8,2020,6,0,Mali,ml,MLI,19658023,Africa,0.29504493,2552,124
2020-08-07,7,8,2020,0,0,Mauritania,mr,MRT,4525698,Africa,7.84409388,6382,157
2020-08-07,7,8,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.07876062,344,10
2020-08-07,7,8,2020,1144,14,Morocco,ma,MAR,36471766,Africa,31.20221818,29644,449
2020-08-07,7,8,2020,41,0,Mozambique,mz,MOZ,30366043,Africa,1.77171586,2120,15
2020-08-07,7,8,2020,112,3,Namibia,NA,NAM,2494524,Africa,45.29922342,2652,15
2020-08-07,7,8,2020,1,0,Niger,ne,NER,23310719,Africa,0.12440629,1153,69
2020-08-07,7,8,2020,354,3,Nigeria,ng,NGA,200963603,Africa,3.13290561,45244,930
2020-08-07,7,8,2020,7,0,Rwanda,rw,RWA,12626938,Africa,3.17575013,2111,5
2020-08-07,7,8,2020,177,9,Senegal,sn,SEN,16296362,Africa,8.89155506,10715,223
2020-08-07,7,8,2020,0,0,Seychelles,sc,SYC,97741,Africa,12.27734523,126,0
2020-08-07,7,8,2020,17,1,Sierra_Leone,sl,SLE,7813207,Africa,1.59985522,1877,68
2020-08-07,7,8,2020,6,0,Somalia,so,SOM,15442906,Africa,0.36262605,3227,93
2020-08-07,7,8,2020,8307,306,South_Africa,za,ZAF,58558267,Africa,222.22652183,538184,9604
2020-08-07,7,8,2020,8,0,South_Sudan,ss,SSD,11062114,Africa,1.97973009,2458,47
2020-08-07,7,8,2020,0,0,Sudan,sd,SDN,42813237,Africa,1.26829933,11780,763
2020-08-07,7,8,2020,11,1,Togo,tg,TGO,8082359,Africa,2.27656307,1012,22
2020-08-07,7,8,2020,41,0,Tunisia,tn,TUN,11694721,Africa,2.01800453,1642,51
2020-08-07,7,8,2020,10,0,Uganda,ug,UGA,44269587,Africa,0.33431529,1223,5
2020-08-07,7,8,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-08-07,7,8,2020,142,23,Zambia,zm,ZMB,17861034,Africa,20.04923119,7164,199
2020-08-07,7,8,2020,56,13,Zimbabwe,zw,ZWE,14645473,Africa,15.50649815,4395,97
2020-08-08,8,8,2020,529,9,Algeria,dz,DZA,43053054,Africa,18.57243391,34155,1282
2020-08-08,8,8,2020,88,2,Angola,ao,AGO,31825299,Africa,1.98584152,1483,64
2020-08-08,8,8,2020,0,0,Benin,bj,BEN,11801151,Africa,2.05064743,1936,38
2020-08-08,8,8,2020,0,0,Botswana,bw,BWA,2303703,Africa,9.68006727,909,2
2020-08-08,8,8,2020,13,0,Burkina_Faso,bf,BFA,20321383,Africa,0.46256694,1175,54
2020-08-08,8,8,2020,5,0,Burundi,bi,BDI,11530577,Africa,0.52035557,405,1
2020-08-08,8,8,2020,0,0,Cameroon,cm,CMR,25876387,Africa,3.90317242,17718,391
2020-08-08,8,8,2020,46,2,Cape_Verde,cv,CPV,549936,Africa,101.83003113,2780,29
2020-08-08,8,8,2020,21,0,Central_African_Republic,cf,CAF,4745179,Africa,1.01155299,4641,59
2020-08-08,8,8,2020,0,0,Chad,td,TCD,15946882,Africa,0.16931209,942,76
2020-08-08,8,8,2020,0,0,Congo,cg,COG,5380504,Africa,11.13278607,3637,58
2020-08-08,8,8,2020,77,1,Cote_dIvoire,ci,CIV,25716554,Africa,4.94234181,16524,104
